Date,Close/Last,Volume,Open,High,Low
04/26/2018,$72.75,11162830,$72.57,$73.01,$72.37
04/25/2018,$72.3,13631080,$72.41,$72.75,$71.95
04/24/2018,$72.5,16482780,$73.06,$73.33,$72.15
04/23/2018,$73,13461550,$73.59,$73.98,$72.76
04/20/2018,$73.8,14077390,$74.04,$74.92,$73.74
04/19/2018,$74.95,16939010,$75.39,$75.72,$74.2
04/18/2018,$78.2,7335480,$78.58,$78.68,$78.02
04/17/2018,$78.43,6487831,$78.93,$78.94,$78.095
04/16/2018,$78.61,5962096,$78.56,$78.86,$78.04
04/13/2018,$78.37,6197917,$78.06,$78.435,$77.725
04/12/2018,$77.79,8275619,$78.64,$78.7,$77.79
04/11/2018,$78.27,5984442,$78.19,$78.69,$78.04
04/10/2018,$78.37,6836375,$78.71,$78.84,$77.94
04/09/2018,$78.16,9005670,$78.8,$78.85,$77.57
04/06/2018,$78.43,8280282,$78.37,$79.3561,$77.9
04/05/2018,$78.8,7842273,$79.09,$79.3218,$78.51
04/04/2018,$79.05,9030455,$77.82,$79.5155,$77.59
04/03/2018,$78.46,11933000,$77.56,$78.8,$77.175
04/02/2018,$77.4,11932310,$79.26,$79.37,$77.06
03/29/2018,$79.28,10031830,$79.43,$80.49,$79.1799
03/28/2018,$78.84,12852120,$77.95,$79.14,$77.95
03/27/2018,$77.79,11282180,$76.53,$78.44,$76.3
03/26/2018,$76.41,12032610,$76.57,$76.87,$76.02
03/23/2018,$75.91,11722750,$76.79,$77.18,$75.805
03/22/2018,$76.41,10457080,$76.83,$77.52,$76.37
03/21/2018,$77.04,9821776,$78.05,$78.24,$76.88
03/20/2018,$78.31,8465449,$78.74,$79.1,$77.96
03/19/2018,$78.66,8355491,$78.97,$79.57,$78.27
03/16/2018,$78.97,17715340,$78.93,$79.39,$78.84
03/15/2018,$78.67,6984104,$79.09,$79.14,$78.54
03/14/2018,$79,8891866,$79.69,$79.84,$78.8647
03/13/2018,$79.72,9265559,$80,$80.19,$79.36
03/12/2018,$79.86,7028058,$80.23,$80.62,$79.76
03/09/2018,$80.29,7232018,$80.18,$80.745,$79.9
03/08/2018,$79.97,8333933,$79.17,$79.99,$79.02
03/07/2018,$79.16,9077713,$79.53,$79.64,$78.9
03/06/2018,$80.02,9081134,$80.41,$80.42,$79.37
03/05/2018,$80.29,8069840,$79.28,$80.3939,$79.15
03/02/2018,$79.5,9313225,$78.48,$79.655,$78.42
03/01/2018,$78.7,13467320,$78.4,$79.28,$77.9
02/28/2018,$78.52,16750790,$80.68,$80.79,$78.5
02/27/2018,$80.54,8912411,$81.89,$82,$80.51
02/26/2018,$81.63,9379377,$81.45,$81.69,$81.05
02/23/2018,$81.05,10320790,$81.01,$81.12,$80.48
02/22/2018,$80.84,10192000,$80.47,$81.28,$80.17
02/21/2018,$80.24,9133631,$81.31,$81.81,$80.19
02/20/2018,$81.34,6676007,$82.19,$82.22,$81.07
02/16/2018,$82.6,10371620,$82.21,$83.25,$82.13
02/15/2018,$82.41,8890451,$80.97,$82.41,$80.5
02/14/2018,$80.68,9400816,$81.06,$81.26,$80.27
02/13/2018,$81.5,9047102,$81.15,$81.83,$80.91
02/12/2018,$81.33,10768290,$80.61,$81.665,$80.58
02/09/2018,$79.92,18837930,$80.98,$81.03,$78.59
02/08/2018,$80.22,14567350,$82.03,$82.22,$80.15
02/07/2018,$81.84,11839440,$82.3,$83.39,$81.82
02/06/2018,$82.38,19751040,$80.53,$82.45,$80.12
02/05/2018,$81.06,17405530,$83.99,$84.37,$80.1
02/02/2018,$84.25,12819460,$85.56,$85.61,$84.21
02/01/2018,$85.85,8603265,$86.15,$86.5,$85.56
01/31/2018,$86.34,11797160,$86.81,$87.41,$86.075
01/30/2018,$86.95,9538331,$86.82,$87.44,$86.63
01/29/2018,$86.86,11681110,$87.69,$87.74,$86.69
01/26/2018,$87.73,11493720,$88.17,$88.17,$87.23
01/25/2018,$88.34,11263700,$88.68,$89.05,$88.0114
01/24/2018,$88.31,15111930,$89.06,$89.16,$87.7
01/23/2018,$89.05,18115840,$89.82,$90.21,$88.6
01/22/2018,$91.89,8538245,$90.88,$91.92,$90.77
01/19/2018,$91.07,9254444,$90.28,$91.26,$90.24
01/18/2018,$90.18,7680457,$90.24,$90.65,$89.67
01/17/2018,$91.2,8344378,$90.56,$91.73,$90.43
01/16/2018,$90.22,9465209,$90.14,$90.77,$89.6399
01/12/2018,$89.61,8106883,$90.05,$90.34,$89.35
01/11/2018,$90.15,5469458,$90.4,$90.52,$89.92
01/10/2018,$90.47,6564656,$90.91,$90.91,$90.0112
01/09/2018,$91.05,6627259,$91.47,$91.65,$91.01
01/08/2018,$91.72,4860680,$90.93,$91.77,$90.93
01/05/2018,$91.24,5945909,$91.27,$91.3,$90.57
01/04/2018,$91.18,6321870,$90.83,$91.77,$90.61
01/03/2018,$90.54,5807962,$90.73,$91.09,$90.515
01/02/2018,$90.65,7557760,$91.92,$91.93,$90.55
12/29/2017,$91.88,4346651,$92.24,$92.46,$91.88
12/28/2017,$92.07,3004609,$92.3,$92.54,$91.91
12/27/2017,$92.1,4273337,$92.49,$92.75,$91.93
12/26/2017,$92.48,3431941,$92.35,$92.77,$92.15
12/22/2017,$92.13,4914905,$91.88,$92.4318,$91.72
12/21/2017,$91.67,4432578,$91.66,$92.08,$91.53
12/20/2017,$91.53,6594832,$91.8,$91.97,$91.35
12/19/2017,$91.68,5636398,$92,$92.1306,$91.58
12/18/2017,$91.88,7399681,$91.98,$93.14,$91.81
12/15/2017,$91.89,15907790,$91.57,$92.27,$91.48
12/14/2017,$91,5848906,$90.94,$91.43,$90.9
12/13/2017,$90.88,7140517,$90.02,$91.41,$89.965
12/12/2017,$89.85,6557239,$90.45,$90.51,$89.82
12/11/2017,$90.23,4851198,$90.23,$90.33,$89.7499
12/08/2017,$90.37,5647891,$90.02,$90.37,$89.58
12/07/2017,$90.1,7273632,$91.05,$91.065,$89.89
12/06/2017,$91.25,6728750,$91.5,$91.78,$91.07
12/05/2017,$91.4,8682990,$91.52,$91.84,$91.07
12/04/2017,$91.41,8999838,$90.17,$91.91,$89.83
12/01/2017,$90.36,7868981,$90.18,$90.53,$89.12
11/30/2017,$89.99,9170546,$89.35,$90.37,$89.21
11/29/2017,$89.38,5157619,$89.4,$89.81,$89.03
11/28/2017,$89.4,4841259,$89.48,$89.52,$88.91
11/27/2017,$88.96,6196919,$88.33,$89.095,$88.15
11/24/2017,$88.45,2196665,$88.59,$88.96,$88.42
11/22/2017,$88.33,6006641,$88.5,$88.91,$88.06
11/21/2017,$88.72,6192791,$88.18,$89.21,$88.02
11/20/2017,$88.27,4926181,$88.43,$88.555,$87.71
11/17/2017,$88.43,5941445,$88.95,$89.09,$88.08
11/16/2017,$89.25,7093249,$89.84,$89.9,$88.771
11/15/2017,$88.23,6616517,$88.73,$88.94,$88
11/14/2017,$88.87,5035513,$88.74,$89.045,$88.47
11/13/2017,$89,6873161,$88.67,$89.41,$88.63
11/10/2017,$88.16,7226148,$87.99,$88.39,$87.78
11/09/2017,$87.78,5279751,$87.35,$88.1698,$87.3
11/08/2017,$87.58,6906469,$86.99,$87.6,$86.8
11/07/2017,$86.98,6874114,$86.04,$87,$85.42
11/06/2017,$86.05,5186619,$86.55,$86.64,$86.03
11/03/2017,$86.58,5106353,$86.78,$87.16,$86.46
11/02/2017,$86.51,5021150,$86.78,$87.04,$86.23
11/01/2017,$86.89,4870309,$86.33,$87.14,$86.11
10/31/2017,$86.34,7118956,$86.49,$86.5,$85.72
10/30/2017,$86.27,5386886,$86.91,$87.08,$86.16
10/27/2017,$87.04,7430379,$87.53,$87.53,$86.45
10/26/2017,$87.5,6228391,$87.19,$87.77,$87.1
10/25/2017,$86.86,9024151,$86.9,$87.11,$86.28
10/24/2017,$86.98,11467260,$87.37,$87.42,$86.78
10/23/2017,$87.3,13356670,$88.63,$88.86,$86.87
10/20/2017,$88.25,19875630,$89.72,$89.96,$87.59
10/19/2017,$91.59,8476588,$91.7,$91.99,$91.14
10/18/2017,$92.77,7399634,$92.78,$92.95,$92.01
10/17/2017,$92.8,5315844,$93.04,$93.09,$92.4
10/16/2017,$93.14,4154501,$92.97,$93.37,$92.71
10/13/2017,$93.04,6955993,$92.7,$93.51,$92.59
10/12/2017,$92.15,6058667,$91.41,$92.305,$91.39
10/11/2017,$91.46,7115090,$91.09,$91.73,$91.07
10/10/2017,$91.62,17119760,$92.37,$93.04,$89.86
10/09/2017,$92.12,5148962,$92.4,$92.62,$91.93
10/06/2017,$92.33,5241802,$92,$92.35,$91.88
10/05/2017,$92.03,6908199,$92.49,$92.65,$91.94
10/04/2017,$92.42,6136689,$92.12,$92.795,$92.02
10/03/2017,$92.12,5909908,$91.96,$92.34,$91.56
10/02/2017,$91.77,7298923,$91.26,$92.4,$91.24
09/29/2017,$90.98,6601499,$90.97,$91.43,$90.7
09/28/2017,$90.89,4997256,$90.86,$91.118,$90.63
09/27/2017,$90.87,9539402,$92.52,$92.52,$90.34
09/26/2017,$92.65,4814262,$92.82,$92.845,$92.2
09/25/2017,$92.72,6432286,$92.43,$93.09,$92.33
09/22/2017,$92.24,6826974,$92.55,$93,$92.08
09/21/2017,$92.64,9083057,$94.15,$94.5,$92.445
09/20/2017,$94.4,5852515,$94.17,$94.67,$93.83
09/19/2017,$94.17,6587052,$93.34,$94.45,$93.34
09/18/2017,$93.15,6177478,$93.17,$93.5,$92.86
09/15/2017,$93.27,12428230,$93.82,$93.82,$92.82
09/14/2017,$93.55,5491834,$93.23,$93.65,$93.18
09/13/2017,$93.55,5369277,$93.5,$93.77,$93.45
09/12/2017,$93.51,5807593,$93.72,$93.98,$93.21
09/11/2017,$93.99,10170970,$93.09,$94.19,$92.9
09/08/2017,$92.84,6070073,$92.76,$93.15,$92.51
09/07/2017,$92.97,7733915,$92.74,$93.36,$92.33
09/06/2017,$92.72,6658854,$92.79,$92.91,$92.36
09/05/2017,$92.72,6532090,$92.18,$92.74,$92.04
09/01/2017,$92.53,4960633,$92.42,$92.66,$92.26
08/31/2017,$92.27,5864440,$91.89,$92.39,$91.84
08/30/2017,$91.87,4709595,$92.08,$92.08,$91.66
08/29/2017,$92.32,3674588,$92.48,$92.69,$92.24
08/28/2017,$92.47,5386317,$92.52,$92.7056,$91.975
08/25/2017,$92.51,4916730,$92.65,$92.86,$92.41
08/24/2017,$92.27,5170149,$92.44,$92.57,$92.04
08/23/2017,$92.44,3656128,$92.5,$92.6644,$92.28
08/22/2017,$92.79,4731277,$92.91,$92.96,$92.59
08/21/2017,$92.86,4334043,$92.38,$92.96,$92.36
08/18/2017,$92.47,6803763,$91.98,$92.78,$91.85
08/17/2017,$92.07,5529200,$92.4,$92.67,$92.07
08/16/2017,$92.44,7965403,$92.29,$92.95,$92.19
08/15/2017,$92.2,5292908,$91.91,$92.36,$91.88
08/14/2017,$91.65,5395053,$91.54,$91.95,$91.25
08/11/2017,$91.34,7093858,$91.94,$92.08,$91.29
08/10/2017,$91.74,6334755,$91.86,$92,$91.69
08/09/2017,$91.92,5572843,$91.52,$91.94,$91.52
08/08/2017,$91.58,5595675,$91.4,$91.94,$91.23
08/07/2017,$91.44,5006331,$90.67,$91.56,$90.52
08/04/2017,$90.67,5824439,$90.69,$91.08,$90.53
08/03/2017,$90.86,6413171,$90.86,$91.75,$90.82
08/02/2017,$91.04,6952338,$90.97,$91.295,$90.53
08/01/2017,$91.1,8211695,$91.03,$91.73,$90.72
07/31/2017,$90.82,7833557,$90.21,$91.07,$90.21
07/28/2017,$90.21,6137234,$90.56,$91,$89.96
07/27/2017,$90.68,11069960,$90.29,$90.75,$89
07/26/2017,$89.3,6985081,$89,$89.42,$88.87
07/25/2017,$89.14,6765877,$88.67,$89.2,$88.54
07/24/2017,$88.18,6184969,$88.55,$88.6,$87.97
07/21/2017,$88.61,5714842,$88.16,$88.68,$87.81
07/20/2017,$88.6,7259266,$88.32,$89.31,$88.31
07/19/2017,$88.35,6008396,$87.87,$88.41,$87.595
07/18/2017,$88.64,7415698,$87.61,$88.76,$87.46
07/17/2017,$87.55,5227321,$87.07,$87.905,$86.74
07/14/2017,$87.1,4577701,$86.96,$87.285,$86.73
07/13/2017,$86.7,5448088,$86.77,$87.05,$86.5
07/12/2017,$86.96,4374089,$87.24,$87.465,$86.83
07/11/2017,$86.77,5838563,$87.23,$87.45,$86.305
07/10/2017,$87.09,5356317,$87.63,$87.87,$86.89
07/07/2017,$87.65,4914666,$87.69,$87.82,$87.28
07/06/2017,$87.37,6038651,$87.65,$87.95,$87.36
07/05/2017,$87.67,4974191,$87.86,$88,$87.49
07/03/2017,$87.74,3607447,$87.4,$88,$87.18
06/30/2017,$87.15,6065777,$87.05,$87.47,$87
06/29/2017,$86.99,8122100,$88.02,$88.22,$86.93
06/28/2017,$88.37,4874760,$89.08,$89.21,$88.26
06/27/2017,$88.61,5180366,$89.18,$89.3,$88.61
06/26/2017,$89.36,4363047,$89.63,$89.68,$89.27
06/23/2017,$89.42,8782097,$89.03,$89.8,$88.9
06/22/2017,$89.03,4536694,$89.271,$89.41,$88.9
06/21/2017,$89.4,4164338,$89.62,$89.9499,$89.29
06/20/2017,$89.63,5674209,$89.77,$90.21,$89.61
06/19/2017,$89.86,5152750,$89.6,$89.86,$89.2046
06/16/2017,$89.66,13848640,$89.72,$89.77,$88.81
06/15/2017,$89.38,7047171,$88.231,$89.62,$88.23
06/14/2017,$88.44,6183825,$88.49,$88.75,$88.06
06/13/2017,$88.06,6414093,$88.36,$88.4,$87.77
06/12/2017,$88.24,7863634,$88.28,$88.66,$88.09
06/09/2017,$88.16,9696915,$87.85,$88.21,$87.55
06/08/2017,$87.85,7672307,$88.58,$88.8,$87.36
06/07/2017,$88.77,4777670,$88.68,$88.8931,$88.4
06/06/2017,$88.8,6503039,$88.76,$88.97,$88.45
06/05/2017,$88.74,4115288,$88.3,$88.76,$88
06/02/2017,$88.59,6132729,$88.4,$88.675,$88.005
06/01/2017,$88.13,6247768,$88.02,$88.14,$87.37
05/31/2017,$88.09,10144180,$87.67,$88.35,$87.45
05/30/2017,$87.4,4594393,$87.25,$87.61,$87.095
05/26/2017,$87.25,4336521,$86.93,$87.38,$86.816
05/25/2017,$86.86,4364021,$86.58,$86.98,$86.55
05/24/2017,$86.5,4898401,$86.45,$86.65,$86.21
05/23/2017,$86.08,4394125,$86.28,$86.54,$85.98
05/22/2017,$86.21,4254965,$86.25,$86.4,$86.03
05/19/2017,$86.24,6913916,$86,$86.38,$85.67
05/18/2017,$85.87,6979607,$86.18,$86.22,$85.52
05/17/2017,$86.26,7805479,$86.22,$86.63,$85.93
05/16/2017,$86.24,6554419,$86.88,$87,$86.19
05/15/2017,$86.33,5752057,$86.65,$86.71,$86.245
05/12/2017,$86.19,5891344,$86.24,$86.32,$85.915
05/11/2017,$86.17,6064723,$86.61,$86.63,$85.88
05/10/2017,$86.49,6178548,$86.48,$86.79,$86.385
05/09/2017,$86.4,9577603,$86.8,$86.82,$86.22
05/08/2017,$86.55,4634461,$86.33,$86.62,$86.24
05/05/2017,$86.5,4505611,$86.54,$86.61,$86.1335
05/04/2017,$86.45,5986188,$86.85,$87.24,$86.3
05/03/2017,$86.43,6120941,$86.3,$86.63,$85.9
05/02/2017,$86.22,12803970,$87.29,$87.29,$86.02
05/01/2017,$87.09,4546310,$87.38,$87.5967,$87.08
04/28/2017,$87.33,8291326,$87.52,$87.59,$87.15
04/27/2017,$87.69,8517284,$87.58,$88.24,$87.23
04/26/2017,$87.74,11939930,$89.85,$90,$87.61
04/25/2017,$90,9031808,$89.58,$90.25,$89.47
04/24/2017,$89.55,8274540,$89.12,$89.655,$89.01
04/21/2017,$88.62,9060987,$89.17,$89.28,$88.61
04/20/2017,$89.33,6979447,$89.7,$89.7,$89.31
04/19/2017,$89.6,6915161,$90.1,$90.45,$89.5
04/18/2017,$90.8,7087668,$90.4,$91.13,$90.34
04/17/2017,$90.39,6931622,$90.23,$90.59,$90.13
04/13/2017,$90.03,5036793,$90.05,$90.54,$89.79
04/12/2017,$90.31,6286282,$89.7,$90.421,$89.56
04/11/2017,$89.8,5184689,$89.66,$89.82,$89.29
04/10/2017,$89.49,5949792,$89.13,$89.679,$88.75
04/07/2017,$89.23,4739026,$89.46,$89.61,$89.18
04/06/2017,$89.4,7231494,$89.77,$89.81,$89.31
04/05/2017,$89.97,6310419,$90,$90.5,$89.76
04/04/2017,$89.91,5680493,$89.75,$89.96,$89.42
04/03/2017,$89.68,6967439,$89.86,$90.06,$89.45
03/31/2017,$89.85,6942342,$90.03,$90.34,$89.84
03/30/2017,$90.2,3691924,$90.5,$90.568,$90.1
03/29/2017,$90.6,4252780,$90.56,$90.87,$90.39
03/28/2017,$90.76,11855760,$90.17,$91.0599,$90.13
03/27/2017,$90.49,10066350,$90.45,$90.715,$90.18
03/24/2017,$90.57,9251849,$90.77,$90.915,$90.21
03/23/2017,$90.77,6824203,$90.91,$91.46,$90.6
03/22/2017,$90.99,7791844,$91.31,$91.8,$90.75
03/21/2017,$91.19,8212432,$91.3,$91.75,$91.03
03/20/2017,$91.22,7772903,$90.96,$91.41,$90.94
03/17/2017,$91,37004960,$91.45,$92,$90.92
03/16/2017,$91.44,6600312,$91.44,$91.7199,$91.1
03/15/2017,$91.4,7855256,$91,$91.78,$90.73
03/14/2017,$91,6684468,$91.26,$91.59,$90.82
03/13/2017,$91.31,7090852,$91.06,$91.49,$90.85
03/10/2017,$91.07,6794349,$90.8,$91.16,$90.65
03/09/2017,$90.34,5587367,$90.14,$90.49,$90.095
03/08/2017,$90.14,5511775,$90.02,$90.35,$89.76
03/07/2017,$90.29,5362951,$90.14,$90.49,$90.06
03/06/2017,$90.37,6491060,$89.89,$90.51,$89.59
03/03/2017,$90.5,8337132,$90.8,$90.82,$89.8948
03/02/2017,$90.91,7027222,$91.4,$91.585,$90.88
03/01/2017,$91.66,8787804,$91.05,$91.89,$90.71
02/28/2017,$91.07,10535470,$90.9,$91.79,$90.65
02/27/2017,$90.89,11840270,$90.53,$90.91,$90.06
02/24/2017,$91.05,6639827,$90.97,$91.34,$90.67
02/23/2017,$91.13,7611607,$91.61,$91.8,$90.91
02/22/2017,$91.44,6749856,$91.45,$91.8,$91.25
02/21/2017,$91.67,9018703,$90.58,$91.8,$90.58
02/17/2017,$91.09,12088310,$90.61,$91.36,$90.45
02/16/2017,$90.79,12404800,$90.92,$91.12,$90.54
02/15/2017,$91.12,25842240,$89.81,$91.15,$89.81
02/14/2017,$87.86,20073350,$88,$88.22,$87.23
02/13/2017,$88.31,6894184,$88.04,$88.355,$87.64
02/10/2017,$87.97,11050280,$88.56,$88.73,$87.965
02/09/2017,$88.67,9913696,$88.25,$88.78,$88.03
02/08/2017,$88.33,6815666,$88.07,$88.34,$87.81
02/07/2017,$88.01,6646055,$87.64,$88.28,$87.475
02/06/2017,$87.4,7474975,$87.5,$87.785,$87.13
02/03/2017,$87.41,7154381,$88.12,$88.17,$87.39
02/02/2017,$87.76,8996855,$87.61,$88.35,$87.25
02/01/2017,$87.33,8291504,$87.03,$87.59,$86.75
01/31/2017,$87.6,9694265,$86.63,$87.66,$86.53
01/30/2017,$86.75,7349934,$86.78,$86.86,$86.5
01/27/2017,$86.72,9324287,$86.45,$86.85,$86.02
01/26/2017,$86.6,6540385,$87.12,$87.23,$86.59
01/25/2017,$87.16,8081945,$87.84,$87.9,$87.06
01/24/2017,$87.86,8704054,$87.22,$87.95,$87.22
01/23/2017,$86.96,9392451,$87.09,$87.35,$86.85
01/20/2017,$87.45,22926200,$86.89,$87.975,$86.42
01/19/2017,$84.7,14040100,$84.63,$85,$84.28
01/18/2017,$84.93,10521180,$84.8,$85.3,$84.59
01/17/2017,$85.21,13143940,$83.9,$85.58,$83.88
01/13/2017,$84.01,6758640,$83.85,$84.02,$83.44
01/12/2017,$83.84,6539265,$83.71,$83.88,$83.3701
01/11/2017,$83.75,9324662,$83.39,$83.75,$83.275
01/10/2017,$83.49,10905800,$84.34,$84.43,$83.24
01/09/2017,$84.4,10988050,$84.06,$84.66,$83.75
01/06/2017,$85.03,4792548,$84.941,$85.25,$84.62
01/05/2017,$85.06,6848396,$84.41,$85.4274,$84.38
01/04/2017,$84.5,8086149,$84.45,$84.6016,$84.2354
01/03/2017,$84.2,8776133,$83.88,$84.39,$83.5
12/30/2016,$84.08,6209836,$84.17,$84.45,$83.92
12/29/2016,$84.35,3718294,$84.24,$84.49,$84.1
12/28/2016,$84.07,4194070,$84.4,$84.63,$83.945
12/27/2016,$84.6,3777504,$84.898,$84.94,$84.42
12/23/2016,$84.96,5283719,$84.68,$85.18,$84.55
12/22/2016,$84.47,7858406,$84,$84.61,$83.87
12/21/2016,$84.28,6090354,$84.19,$84.725,$84.12
12/20/2016,$84.57,7479261,$84.57,$84.71,$84.19
12/19/2016,$84.71,6424788,$84.75,$84.975,$84.32
12/16/2016,$84.68,20686320,$84.9,$85.12,$84.15
12/15/2016,$84.68,8749331,$84.15,$84.8,$83.61
12/14/2016,$84.37,12275770,$85.29,$85.74,$84.17
12/13/2016,$85.18,11599120,$84.67,$85.36,$84.53
12/12/2016,$85.13,7474974,$84.21,$85.1844,$84.21
12/09/2016,$84.37,7934287,$83.519,$84.4,$83.47
12/08/2016,$83.5,7507218,$83.79,$84.18,$83.5
12/07/2016,$84.18,8560261,$82.74,$84.28,$82.711
12/06/2016,$82.91,7318679,$83.24,$83.25,$82.61
12/05/2016,$82.99,8597539,$82.559,$83.08,$82.48
12/02/2016,$82.4,9072990,$82.35,$82.68,$82.07
12/01/2016,$81.86,12503080,$82.21,$82.32,$81.18
11/30/2016,$82.46,12115370,$82.52,$82.83,$82.26
11/29/2016,$82.89,6183113,$83.42,$83.48,$82.69
11/28/2016,$83.07,6969266,$83.13,$83.36,$82.755
11/25/2016,$83.46,3883098,$82.99,$83.46,$82.95
11/23/2016,$82.68,10760040,$82.59,$82.93,$82.52
11/22/2016,$82.76,7421886,$83.01,$83.1817,$82.66
11/21/2016,$82.64,11481660,$82.1,$82.75,$81.71
11/18/2016,$82,14561340,$82.92,$83.1,$81.99
11/17/2016,$83.07,9083724,$83.27,$83.5,$82.93
11/16/2016,$83.19,8542525,$83.98,$84.2,$83.17
11/15/2016,$83.62,9460074,$84.58,$84.58,$82.88
11/14/2016,$83,12857310,$83.56,$83.78,$82.76
11/11/2016,$83.58,8905628,$82.67,$84.055,$82.65
11/10/2016,$82.96,22078640,$85.51,$85.7,$82.18
11/09/2016,$85.93,11972510,$85.26,$86.5422,$84.31
11/08/2016,$87.46,7669843,$86.77,$87.69,$86.59
11/07/2016,$86.56,8862096,$86.02,$86.57,$85.6
11/04/2016,$85.08,9368702,$86.69,$86.73,$85.07
11/03/2016,$86.6,6895926,$86.8,$86.98,$86.47
11/02/2016,$86.74,7769128,$86.77,$87.41,$86.56
11/01/2016,$86.85,8564387,$86.58,$86.99,$86.48
10/31/2016,$86.8,8207135,$87.01,$87.47,$86.69
10/28/2016,$86.84,7020985,$86.87,$87.23,$86.45
10/27/2016,$86.58,6594009,$87.51,$87.6,$86.45
10/26/2016,$87.4,8458274,$86.91,$87.74,$86.78
10/25/2016,$86.97,20752510,$87.49,$88.08,$86.97
10/24/2016,$84.1,10570770,$84.39,$84.7,$84.06
10/21/2016,$84.33,13679790,$84.41,$84.86,$84.24
10/20/2016,$84.93,10172280,$85.38,$85.52,$84.7875
10/19/2016,$85.54,12788650,$86.65,$86.82,$85.44
10/18/2016,$87.45,10748540,$88.21,$88.27,$87.435
10/17/2016,$87.83,7605826,$88.43,$88.65,$87.71
10/14/2016,$88.43,7368968,$88.5,$88.96,$88.22
10/13/2016,$88.24,11158080,$88.05,$88.57,$87.6
10/12/2016,$88.57,17093450,$88.74,$89.01,$88.33
10/11/2016,$88.54,11723000,$88.83,$89.12,$88.2
10/10/2016,$89.06,15488230,$90.19,$90.33,$88.78
10/07/2016,$90,20435040,$89.01,$90.05,$88.3
10/06/2016,$89.22,60962440,$88.83,$89.73,$88.47
10/05/2016,$88.85,64574940,$88.48,$89,$88.21
10/04/2016,$88.35,23311380,$88.29,$88.68,$87.95
10/03/2016,$88.66,26789520,$89.35,$89.45,$88.41
09/30/2016,$89.75,123720400,$88.3,$90.22,$88.29
09/29/2016,$88.23,74579910,$89.16,$89.27,$87.54
09/28/2016,$89.46,89800770,$88.98,$89.725,$88.47
09/27/2016,$88.36,65147790,$88.06,$88.81,$87.66
09/26/2016,$87.85,60276360,$87.42,$88.43,$86.61
09/23/2016,$87.76,48273690,$88.63,$88.935,$87.49
09/22/2016,$88.99,52689480,$87.77,$89.3,$87.77
09/21/2016,$87.8,55366020,$88.54,$88.79,$86.44
09/20/2016,$88.58,33982370,$88.5,$88.9488,$88.18
09/19/2016,$88.37,19173550,$87.92,$88.95,$87.25
09/16/2016,$88.05,23517800,$87.619,$88.11,$87.3
09/15/2016,$88.06,13891450,$86.75,$88.27,$86.75
09/14/2016,$87.01,25395850,$87.12,$87.6,$86.87
09/13/2016,$87.05,19682110,$87.55,$87.91,$87.01
09/12/2016,$88.25,16099540,$86.04,$88.38,$85.96
09/09/2016,$86.24,21952550,$87.1,$87.17,$86.24
09/08/2016,$87.78,23458410,$87.95,$88.18,$87.63
09/07/2016,$87.95,17556420,$88.31,$88.41,$87.71
09/06/2016,$88.64,14466080,$88.25,$88.64,$87.88
09/02/2016,$88.2,17466960,$88.48,$88.87,$88.04
09/01/2016,$88.31,29793150,$87.36,$88.31,$86.98
08/31/2016,$87.31,11400580,$87.75,$87.85,$87.025
08/30/2016,$87.54,11661910,$87.72,$88.3,$87.46
08/29/2016,$88.3,8934443,$87.39,$88.4,$87.32
08/26/2016,$87.58,16408190,$87.87,$88.5,$87.166
08/25/2016,$87.9,10594770,$87.3,$87.94,$87.04
08/24/2016,$87.31,5398355,$87.32,$87.45,$86.56
08/23/2016,$87.4,5407000,$87.13,$87.5,$87.035
08/22/2016,$86.85,5921119,$87.14,$87.21,$86.5801
08/19/2016,$87.31,6156397,$87.2,$87.41,$87.05
08/18/2016,$87.44,7082794,$86.94,$87.46,$86.94
08/17/2016,$86.96,6761943,$86.45,$87.11,$85.97
08/16/2016,$86.58,8071056,$86.98,$87.4,$86.47
08/15/2016,$87.02,6871162,$87.52,$87.57,$86.99
08/12/2016,$87.04,8063369,$86.92,$87.45,$86.775
08/11/2016,$86.73,7386309,$86.7,$87,$86.4
08/10/2016,$86.31,5967317,$86.26,$86.82,$86
08/09/2016,$85.99,4158784,$85.86,$86.341,$85.68
08/08/2016,$85.76,5388137,$85.61,$85.9,$85.13
08/05/2016,$85.78,6729686,$86.08,$86.44,$85.53
08/04/2016,$86.05,5564060,$86.12,$86.53,$85.8
08/03/2016,$85.97,8188219,$86.51,$86.72,$85.46
08/02/2016,$86.76,13077730,$87.02,$87.15,$86.24
08/01/2016,$86.41,10415360,$85.44,$86.58,$85.42
07/29/2016,$85.59,7520867,$84.89,$85.79,$84.8
07/28/2016,$84.81,5910355,$84.42,$84.9795,$84.402
07/27/2016,$84.46,7744549,$85.24,$85.3,$84.32
07/26/2016,$85.27,5374776,$85.68,$86.08,$85.17
07/25/2016,$85.8,5604076,$85.53,$85.8,$85.15
07/22/2016,$85.72,6165598,$85.5,$85.98,$85.45
07/21/2016,$85.26,5471094,$85.02,$85.37,$84.88
07/20/2016,$85.32,6288977,$85.38,$85.73,$85.13
07/19/2016,$86.17,6077411,$85.67,$86.18,$85.56
07/18/2016,$85.93,4781774,$86.02,$86.05,$85.7
07/15/2016,$86.01,8491347,$86.25,$86.48,$85.79
07/14/2016,$85.87,11341770,$86.44,$86.89,$85.85
07/13/2016,$85.89,7571473,$85.81,$86.15,$85.41
07/12/2016,$85.75,6645805,$85.49,$85.94,$85.19
